PROVINCIA;LOCALITA;TIPOLOGIA;TIPOLOGIA SECONDARIA;STELLE;DENOMINAZIONE;INDIRIZZO;NUMERO CIVICO;INTERNO;CAP;TELEFONO;FAX;EMAIL;SITO WEB;ZONA;ACCESSO AI DISABILI;PISCINA;PISCINA COPERTA;RISTORANTE;PARCHEGGIO;SALA CONFERENZE;ARIA CONDIZIONATA;GIOCHI BIMBI;SAUNA;SOLARIUM;FITNESS;ANIMALI AMMESSI;CENTRO STORICO;ZONA FIERA;LAGO;AEROPORTO;AUTOSTRADA;IMPIANTI RISALITA;STAZIONE FS;MARE;TERMALE;PERIFERIA;COLLINARE;INGLESE;FRANCESE;TEDESCO;SPAGNOLO;CHIUSURA TEMPORANEA;ALTRI SERVIZI;DATA ULTIMA MODIFICA;NUOVA CLASSIFICAZIONE LR11;COMUNE;CATEGORIA;CODICE IDENTIFICATIVO
VENEZIA;;APPARTAMENTO;;;VEVE1;DORSODURO;530;11;30100;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;25/12/2012;;VENEZIA;3;52754
VENEZIA;;APPARTAMENTO;;;CASA LAVINIA;SAN MARCO;2917;PIANO TERRA E PRIMO;30124;041 5206473;0412960384;info@locandaarmizo.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;;11/07/2017;3 Leoni;VENEZIA;3;52958
VENEZIA;;APPARTAMENTO;;;CA' SATRIANO APARTMENT;SAN MARCO;2743;;30100;;;N.ZANUSSI@NICOLAZANUSSI.IT;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;08/02/2018;3 Leoni;VENEZIA;3;53074
VENEZIA;;APPARTAMENTO;;;MOCENIGO;SAN MARCO;4351;;30100;;;N.ZANUSSI@NICOLAZANUSSI.IT;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;13/02/2018;3 Leoni;VENEZIA;3;53075
VENEZIA;;APPARTAMENTO;;;HOUSE 5287;CASTELLO;5287;PIANO PRIMO;30122;0412759414;0412753014;info@locandasantagostin.it;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;;28/04/2017;3 Leoni;VENEZIA;3;53245
VENEZIA;;APPARTAMENTO;;;CA' DEL PRINCIPE;CANNAREGIO;4098;PIANO SECONDO;30131;0415207123;041 2778380;info@cadoroimmobiliare.it;www.welcomevenice.com;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;20/04/2017;2 Leoni;VENEZIA;3;53680
VENEZIA;;APPARTAMENTO;;;GIACOMO CASANOVA;Cannaregio;5908;;30100;0415207123;041 2778380;info@cadoroimmobiliare.it;www.welcomevenice.com;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;04/04/2017;2 Leoni;VENEZIA;3;55161
VENEZIA;;APPARTAMENTO;;;DORSODURO;DORSODURO;345;;30123;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;02/11/2017;;VENEZIA;3;55600
VENEZIA;;APPARTAMENTO;;;VILLA SACCHETTA;Via Saccagnana;155;;30013;041 658457;041 5300862;info@villasacchetta.it;www.villasacchetta.it;cavallino;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;07/07/2017;4 Leoni;CAVALLINO TREPORTI;3;56000
VENEZIA;;AFFITTACAMERE;;;LOCANDA AL CONVENTO;Ca Colombara;41;;30100;0415010703;041635721;info@locandaalconvento.it;www.locandaalconvento.it;venezia;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Vero;Falso;;06/04/2017;2 Leoni;VENEZIA;3;56290
VENEZIA;;APPARTAMENTO;;;COQUETTE;Cannaregio;4284/B;;30100;0415207123;041 2778380;info@cadoroimmobiliare.it;www.welcomevenice.com;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;20/04/2017;2 Leoni;VENEZIA;3;56381
VENEZIA;;APPARTAMENTO;;;CA' D'ORO;CANNAREGIO;3607;PIANO TERRA;30121;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;22/12/2012;;VENEZIA;3;58240
VENEZIA;;APPARTAMENTO;;;SPADARIA;SAN MARCO;679;PIANO PRIMO;30124;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;25/12/2012;;VENEZIA;3;58241
VENEZIA;;APPARTAMENTO;;;APPARTAMENTO AI FRARI;SAN POLO;3024;PIANO TERRA;30125;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;22/12/2012;;VENEZIA;3;58242
VENEZIA;;APPARTAMENTO;;;SAN LIO;CASTELLO;5335;PIANO PRIMO;30122;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;25/12/2012;;VENEZIA;3;58243
VENEZIA;;APPARTAMENTO;;;ANCILLOTTO;SAN MARCO;610;PIANO PRIMO;30124;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;22/12/2012;;VENEZIA;3;58281
VENEZIA;;APPARTAMENTO;;;GRECI;CASTELLO;2871;PIANO TERZO;30122;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;25/12/2012;;VENEZIA;3;58282
VENEZIA;;APPARTAMENTO;;;HOUSE 5286;CASTELLO;5286;PIANO QUINTO;30122;0412759414;0412753014;info@locandasantagostin.it;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;;28/04/2017;3 Leoni;VENEZIA;3;59200
VENEZIA;;APPARTAMENTO;;;AL GRASPO APPARTAMENTI;SAN MARCO;5091;;30100;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;16/09/2014;;VENEZIA;3;61442
VENEZIA;;APPARTAMENTO;;;BUNGALOWS SCARPI ROMANO 12;ALESSANDRO POERIO LOC CA PASQUALI;VIC. CIV. 36;;30013;0415301140 - 3385494802;041 5301140;SIMONE.CALZAVARA.ROMANO@GMAIL.COM;;cavallino;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;17/07/2017;2 Leoni;CAVALLINO TREPORTI;3;63361
VENEZIA;;APPARTAMENTO;;;APPARTAMENTI SCARPI ROMANO;ALESSANDRO POERIO LOC CA PASQUALI;36;;30013;;;;;cavallino;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;07/07/2017;2 Leoni;CAVALLINO TREPORTI;3;63362
VENEZIA;;APPARTAMENTO;;;COOL APARTMENT DORSODURO;DORSODURO;3482/F;PIANO TERRA;30123;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;23/07/2013;;VENEZIA;3;64701
VENEZIA;;APPARTAMENTO;;;BUNGALOWS SCARPI ROMANO 3;ALESSANDRO POERIO LOC CA PASQUALI;VIC. CIV. 36;;30013;0415301140 - 3385494802;041 5301140;SIMONE.CALZAVARA.ROMANO@GMAIL.COM;;cavallino;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;17/07/2017;2 Leoni;CAVALLINO TREPORTI;3;64982
VENEZIA;;APPARTAMENTO;;;SCALA REALE;CANNAREGIO;2370;PIANO PRIMO;30121;0415207123;041 2778380;info@cadoroimmobiliare.it;www.welcomevenice.com;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;04/04/2017;2 Leoni;VENEZIA;3;65801
VENEZIA;;APPARTAMENTO;;;VILLA LOVAT;VIA BAFILE;V ACCESSO N. 20 - LIDO;PIANO TERRA - PRIMO - SECONDO - TERZO;30016;;;;;jesolo-eraclea;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;17/07/2013;;JESOLO;3;66960
VENEZIA;;APPARTAMENTO;;;CA' LODOVICA;SAN MARCO;572;PIANO TERZO E QUARTO;30124;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;11/06/2013;;VENEZIA;3;68692
VENEZIA;;APPARTAMENTO;;;CASA SUL GIARDINO;SAN POLO;2521-B;TERRA - PRIMO;30125;041719288 - 3473499282;041719288;za.arduini@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;;18/10/2016;2 Leoni;VENEZIA;3;68840
VENEZIA;CA' SAVIO;APPARTAMENTO;;;VALLE D'ORO;Via Meduna;13-11-15-9;;30013;041658333;041 658333;campeggiodelsole@libero.it;www.campeggiodelsole.it;cavallino;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;;04/07/2017;2 Leoni;CAVALLINO TREPORTI;3;68844
VENEZIA;;APPARTAMENTO;;;RESIDENZA JENNIFER;VIA BAFILE;135;PIANO PRIMO E SECONDO;30016;;;;;jesolo-eraclea;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;09/07/2013;;JESOLO;3;68980
VENEZIA;;APPARTAMENTO;;;BUNGALOWS SEVERINA;ALESSANDRO POERIO LOC CA PASQUALI;VIC. CIV. 28;;30013;;;ALESSANDRA@STUDIOBALDAN.IT;;cavallino;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;13/06/2017;2 Leoni;CAVALLINO TREPORTI;3;68982
VENEZIA;;APPARTAMENTO;;;APPARTAMENTI SEVERINA;ALESSANDRO POERIO LOC CA PASQUALI;22-24-28;;30013;;;ALESSANDRA@STUDIOBALDAN.IT;;cavallino;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;07/07/2017;2 Leoni;CAVALLINO TREPORTI;3;68983
VENEZIA;;APPARTAMENTO;;;APPARTAMENTI DAINESE DEPENDANCE VIALE VENEZIA;VIALE VENEZIA;2/2;PIANO TERRA E PRIMO;30016;0421 92732;;mariucciadainese@tin.it;;jesolo-eraclea;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;;04/07/2017;3 Leoni;JESOLO;3;71398
VENEZIA;;APPARTAMENTO;;;CA' GIOVANNA;Dorsoduro;2506-2508;piano terra;30100;340-1024133;;bolcato.laura@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;;10/10/2016;3 Leoni;VENEZIA;3;71680
VENEZIA;;APPARTAMENTO;;;SAN ANGELO CA' FORTUNY;SAN MARCO;3497/A;PIANO TERRA;30124;3280064176;;alvisebattistini@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;28/06/2017;4 Leoni;VENEZIA;3;72480
VENEZIA;;APPARTAMENTO;;;COOL APARTMENTS CANNAREGIO DELUXE 1 E 2;CANNAREGIO;1449/A;PIANO PRIMO;30121;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;28/06/2013;;VENEZIA;3;72760
VENEZIA;;APPARTAMENTO;;;IL PORTO TURISTICO - MAESTRALE;viale Anna Franck;1/a;piano 1;30016;;;;;jesolo-eraclea;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;02/07/2013;;JESOLO;3;73120
VENEZIA;SOTTOMARINA;APPARTAMENTO;;;APPARTAMENTO MEDITERRANEO;viale Mediterraneo;161;piano 1;30015;3388993773;;claudiamartasrl@pec.it;;chioggia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;12/08/2015;;CHIOGGIA;3;73260
VENEZIA;;APPARTAMENTO;;;COMPRENSORIO GOLF JESOLO;VIA REICHEGGER;96;PIANO TERRA E PRIMO;30016;;;;;jesolo-eraclea;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;09/07/2013;;JESOLO;3;73440
VENEZIA;;APPARTAMENTO;;;COOL APARTMENT SAN CASSIANO;SANTA CROCE;2344;PIANO TERZO;30100;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;14/10/2013;;VENEZIA;3;74062
VENEZIA;;RESIDENCE;;;RESIDENCE IRENE;VIA CALLAS;17;;30020;0415951217;0415952962;info@residenceirene.it;www.residenceirene.com;venezia;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Falso;Vero;Falso;Falso;servizio internet - wi fi;04/08/2016;3 Leoni;MARCON;3;74520
VENEZIA;LIDO DI VENEZIA;APPARTAMENTO;;;VILLA GABRIELLA APARTMENTS;VIA ISTRIA;12;PIANO SECONDO;30126;041731426;0418623110;info@villagabriella.net;www.villagabriella.net;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;01/06/2017;2 Leoni;VENEZIA;3;77223
VENEZIA;;APPARTAMENTO;;;VILLAGGIO CRISTINA 1;VIA MANTOVA;;PIANO TERRA C30;30021;3406114085;0421/81654;caorlevacanzesrl@gmail.com;;caorle;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;08/05/2018;3 Leoni;CAORLE;3;81783
VENEZIA;;APPARTAMENTO;;;ROBERTA;VIA VICENZA;11;PIANO SECONDO;30021;340613236;;caorlevacanzesrl@gmail.com;;caorle;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;08/05/2018;3 Leoni;CAORLE;3;81785
VENEZIA;;APPARTAMENTO;;;BENIDORM;VIA MANTOVA;18;PIANO SECONDO;30021;3483632621;0421/81654;AURORAIMMOBILIARESRL@MAIL.COM;www.auroraimmobiliare.org;caorle;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;29/03/2018;3 Leoni;CAORLE;3;81786
VENEZIA;;APPARTAMENTO;;;VILLAGGIO LAGUNA;VIA MANTOVA;10;PIANO PRIMO;30021;3483632621;0421/81654;AURORAIMMOBILIARESRL@MAIL.COM;www.auroraimmobiliare.org;caorle;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;29/03/2018;3 Leoni;CAORLE;3;81788
VENEZIA;;APPARTAMENTO;;;CRISTOFORO COLOMBO;VIA VESPUCCI;4 BLOCCO C;PIANO SECONDO;30021;3483632621;0421/81654;AURORAIMMOBILIARESRL@MAIL.COM;www.auroraimmobiliare.org;caorle;Vero;Vero;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;29/03/2018;3 Leoni;CAORLE;3;81789
VENEZIA;;APPARTAMENTO;;;VILLAGGIO DEI FIORI B;VIA FIRENZE;12/19/21;PIANO TERRA E PRIMO;30021;3483632621;0421/81654;AURORAIMMOBILIARESRL@MAIL.COM;www.auroraimmobiliare.org;caorle;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;12/04/2018;3 Leoni;CAORLE;3;81790
VENEZIA;;APPARTAMENTO;;;APPARTAMENTI IRIS;VIA MEDUNA - CA' SAVIO;8;PIANO PRIMO;30013;041658333;041 658333;campeggiodelsole@libero.it;www.campeggiodelsole.it;cavallino;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;;10/07/2017;2 Leoni;CAVALLINO TREPORTI;3;81791
VENEZIA;;APPARTAMENTO;;;VILLAGGIO DEI FIORI A;VIA FIRENZE;17/19/21;PIANO TERRA - PRIMO PIANO;30021;340613236;0421/81654;caorlevacanzesrl@gmail.com;;caorle;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;30/04/2018;3 Leoni;CAORLE;3;81800
VENEZIA;;APPARTAMENTO;;;CARAVELLE;VIALE SANTA MARGHERITA;58;PIANO PRIMO E SECONDO;30021;3483632621;0421/81654;AURORAIMMOBILIARESRL@MAIL.COM;www.auroraimmobiliare.org;caorle;Vero;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;07/05/2018;3 Leoni;CAORLE;3;81801
VENEZIA;;APPARTAMENTO;;;AL PORTO;STRADA NUOVA;10;PIANO TERRA;30021;3483632621;0421/81654;AURORAIMMOBILIARESRL@MAIL.COM;www.auroraimmobiliare.org;caorle;Vero;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;07/05/2018;3 Leoni;CAORLE;3;82100
VENEZIA;;APPARTAMENTO;;;RESIDENCE ROMA;VIA MARINELLA;78;piani 1, 2 e 3;30020;"0421-66094; 3683688848";0421-332334;marta@eracleainferie.it;;jesolo-eraclea;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;23/08/2017;3 Leoni;ERACLEA;3;82820
VENEZIA;;AFFITTACAMERE;;;CA' PRIULI;VIA ETTORE TITO;72;;30031;041/4266895;041/8633021;INFO@CAPRIULI.IT;WWW.CAPRIULI.IT;venezia;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;11/05/2018;3 Leoni;DOLO;3;90060
VENEZIA;;RESIDENCE;;;RIALTO SUPREME;SANTA CROCE;2103 E 2105;;30100;0418655933;0418655934;PEGVENEZIA@LEGALMAIL.IT;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;WIFI GRATUITO;07/03/2018;3 Leoni;VENEZIA;3;93640
VENEZIA;;APPARTAMENTO;;;VILLA HANNA;VIA VERDI;98;;30016;338-2522765  0421-971528;0421-972856;info@hotelfrank.it;;jesolo-eraclea;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;10/04/2018;3 Leoni;JESOLO;3;95560
VENEZIA;;APPARTAMENTO;;;CASA REDENTORE;CALLE GALLO;2;PIANO SECONDO;30021;3203297525;0421 81044;;;caorle;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;03/08/2015;2 Leoni;CAORLE;3;97642
VENEZIA;;APPARTAMENTO;;;VILLAGGIO ARCO;VIA DELLA PINETA;-----;PIANO TERRA;30020;0421.66171;0421.66156;OFFICE@BORALAB.COM;www.adriabella.com/spighe;jesolo-eraclea;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;16/04/2018;2 Leoni;ERACLEA;3;97643
VENEZIA;;APPARTAMENTO;;;GONDOLA APARTMENT;CASTELLO;5314;PIANO QUARTO;30100;338 7014736;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;25/10/2016;3 Leoni;VENEZIA;3;97645
VENEZIA;;APPARTAMENTO;;;VENICE HOUSE;DORSODURO;3768;;30100;3926859271;0418655934;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;14/11/2016;3 Leoni;VENEZIA;3;100122
VENEZIA;LIDO DI VENEZIA;APPARTAMENTO;;;APPARTAMENTO VILLA INES;VIA L. MOCENIGO;10;1;30100;041-5267226;;info@villa-ines.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;14/09/2016;2 Leoni;VENEZIA;3;102487
